asin,quarter,brand_grouped_50,nest_id,share,price_observed,mc,elas_own,price_nomerger,price_merger,merger_effect_pct,model_fit_pct
B019MEOV1S,2019Q1,Crest,5,0.000999690096070218,4.71978892228016,1.45205855259143,-1.46191815610708,4.71978892228016,4.71978892228016,,
B019MEOV1S,2019Q2,Crest,6,0.00155765666131871,3.84616373721073,0.556855537092622,-1.19065412256626,3.84616373721073,3.84616373721073,,
B01B4OB2FC,2018Q3,hello,3,0.000999690096070218,3.91587813862189,0.677666265512737,-1.21291300145441,3.91587813862189,3.91587813862189,,
B01B4OB2FC,2018Q4,hello,4,0.00103044979133392,4.4204932112734,1.17852675321727,-1.36917146308216,4.4204932112734,4.4204932112734,,
B01B4OB2FC,2019Q3,hello,7,0.000650283848900045,3.8489963911325,0.621634650162733,-1.19261387475454,3.8489963911325,3.8489963911325,,
B01B4OB2FC,2019Q4,hello,8,0.000728035178659833,3.83224763275068,0.592834151158681,-1.18733187788353,3.83224763275068,3.83224763275068,,
B01B4OB2FC,2020Q1,hello,9,0.00112255703525203,3.81280736189558,0.571778617125309,-1.18084237509405,4.00743794715193,4.06278719555184,1.38116295572961,6.55631952861062
B01B4OB2FC,2020Q2,hello,10,0.00151365506071649,3.72891404070668,0.490169560526445,-1.15440809174459,4.00248276803474,4.04994875766011,1.18591365350644,8.60933541103
B01B4OB2FC,2020Q4,hello,12,0.000752575690300052,3.75323449375458,0.510890690116031,-1.16282295567416,4.00978229498368,4.06106642049641,1.27897530937999,8.20177708731129
B01B4OB2FC,2021Q1,hello,13,0.000701353261117326,3.74558065843433,0.513517163863107,-1.16051113880901,3.99882636340616,4.07695669640889,1.9538315971333,8.84712059873447
B01B4OB2FC,2021Q3,hello,15,0.000816819956545178,3.10799930397972,-0.122541275807334,-0.962854995032947,3.99846158372069,4.08677615533938,2.2087137707725,31.4921837371829
B01B4OB2FC,2021Q4,hello,16,0.00163363991309036,3.40786700923338,0.177326429446325,-1.05489063674229,3.9973061908802,4.09794341223128,2.51762603477019,20.2495109441827
B01B4OB2FC,2022Q1,hello,17,0.000348850189774503,3.42815571874337,0.200640840632857,-1.06253653228562,3.99489566132203,4.08004163951288,2.13136926241211,19.0156449780079
B01B4OB2FC,2022Q3,hello,19,0.000769876280881662,4.19191734666136,0.962925420463598,-1.29871270569078,3.99633104433731,4.07686301987704,2.01514776043983,-2.74467069051246
B01BI9K02Y,2019Q2,Sensodyne,6,0.000778828330659356,5.77261064287478,2.51179296245092,-1.78841685129728,5.77261064287478,5.77261064287478,,
B01BI9K02Y,2020Q1,Sensodyne,9,0.000374185678417344,5.74304036244776,2.47992599209557,-1.77997618433923,5.76870839457204,5.7687132057016,8.34004638570603e-05,0.447025297292081
B01BI9K02Y,2020Q2,Sensodyne,10,0.000378413765179122,5.9291022215973,2.65678415421404,-1.83763571983004,5.98984665772001,5.98986841988933,0.000363317636630154,1.02488026046641
B01BI9K02Y,2020Q3,Sensodyne,11,0.000334896182183523,5.73885460210708,2.44857942728351,-1.77874877518406,5.83054057161399,5.83054588299408,9.10958431813163e-05,1.59772789596968
B01BI9K02Y,2020Q4,Sensodyne,12,0.000752575690300052,5.71674299609326,2.43341252091546,-1.77115498608155,5.79546384476275,5.79547340470161,0.000164955543096559,1.37718992549001
B01BI9K02Y,2021Q2,Sensodyne,14,0.001248060306274,5.18517486957787,1.89139795950304,-1.60566855937287,5.79630997959386,5.79631216283177,3.76659964534748e-05,11.786242675045
B01BI9K02Y,2021Q3,Sensodyne,15,0.00122522993481777,4.83807030062356,1.55242214371159,-1.49821657722263,5.79084547216331,5.79085041983548,8.54395474561414e-05,19.693391373191
B01BNEUV9Q,2020Q3,Colgate,11,0.00100468854655057,7.66104281836744,4.37973602562175,-2.37293695492645,7.65586286475379,7.66174832378125,0.0768751887466155,0.00920899974763412
B01BNEUV9Q,2020Q4,Colgate,12,0.000376287845150026,10.682649639149,7.40559574638856,-3.31093301734137,10.6821401076022,10.6989967125215,0.157801758351148,0.153024520364364
B01BNEUV9Q,2021Q1,Colgate,13,0.000701353261117326,9.45469973536329,6.15302045920073,-2.92939476080331,9.45641198776508,9.46231170131808,0.0623884995771191,0.0805098645948688
B01BNEUV9Q,2022Q1,Colgate,17,0.000348850189774503,8.67427280348701,5.36591298325046,-2.68853940744997,8.67632130549915,8.67828916919389,0.0226808531570489,0.0463020451150875
B01BNEUV9Q,2022Q2,Colgate,18,0.000372106869092803,10.0979178781939,6.81524408140639,-3.1297169406544,10.0995995830635,10.1017586918535,0.0213781622941899,0.0380356991003916
B01BNEUV9Q,2022Q3,Colgate,19,0.000384938140440831,9.97326025632332,6.67304486888487,-3.09104127172934,9.97883878781082,9.98224243358325,0.0341086357321547,0.0900625976770098
B01BNEWDFQ,2018Q2,Colgate,2,0.00142509013695116,5.93848014883395,2.63314018355446,-1.83861508542129,5.93848014883395,5.93848014883395,,
B01BNEWDFQ,2018Q3,Colgate,3,0.00299907028821066,8.29874350768194,5.00767958780213,-2.56532719676313,8.29874350768194,8.29874350768194,,
B01BNEWDFQ,2018Q4,Colgate,4,0.00103044979133392,8.74270739455704,5.47365259594584,-2.7079026937939,8.74270739455704,8.74270739455704,,
B01BNEWDFQ,2019Q1,Colgate,5,0.000999690096070218,8.72365641740256,5.42586443807353,-2.70208518097873,8.72365641740256,8.72365641740256,,
B01BNEWDFQ,2019Q2,Colgate,6,0.00233648499197807,9.66281986745954,6.37351166734143,-2.9889787949175,9.66281986745954,9.66281986745954,,
B01BNEWDFQ,2019Q3,Colgate,7,0.00390170309340027,7.69442616744553,4.40499113345212,-2.37636580539122,7.69442616744553,7.69442616744553,,
B01BNEWDFQ,2019Q4,Colgate,8,0.0065523166079385,7.65724750904755,4.3673144196301,-2.35859051037296,7.65724750904755,7.65724750904755,,
B01BNEWDFQ,2020Q1,Colgate,9,0.00261929974892141,7.50759154457135,4.21581477575055,-2.32164844219724,8.09291733666436,8.10742945773091,0.179318785338438,7.98975156810835
B01BNEWDFQ,2020Q2,Colgate,10,0.0034057238866121,7.68697655002757,4.40962532801154,-2.37524714603033,8.08503548597015,8.09459102054919,0.118187911427423,5.30266311948298
B01BNEWDFQ,2020Q3,Colgate,11,0.00301406563965171,7.59713865146609,4.3158318587204,-2.3484101245498,8.08843455643975,8.09432001546721,0.0727638826325551,6.54432394629485
B01BNEWDFQ,2020Q4,Colgate,12,0.00451545414180031,7.54497205582764,4.2679181630672,-2.32877225451937,8.08885207797215,8.10570868289148,0.208393042137984,7.43192450435559
B01BNEWDFQ,2021Q1,Colgate,13,0.00245473641391064,7.47384570176,4.17216642559744,-2.31159421376377,8.11569924510955,8.12159895866255,0.0726950737677049,8.66693376811361
B01BNEWDFQ,2021Q2,Colgate,14,0.00166408040836533,7.25006930812063,3.96744956473319,-2.24415947493554,8.0968397638996,8.10011965035639,0.0405082297838839,11.7247202214142
B01BNEWDFQ,2021Q3,Colgate,15,0.00204204989136295,7.22829642546347,3.92616177549146,-2.23657289176667,8.12588314533258,8.13141841846645,0.0681190343852326,12.4942578422975
B01BNEWDFQ,2021Q4,Colgate,16,0.00490091973927107,7.04463008626893,3.74938487316783,-2.1734986676174,8.13820577738569,8.14258567464457,0.0538189544316608,15.5857096104411
B01BNEWDFQ,2022Q1,Colgate,17,0.00627930341594106,6.92394491680221,3.61558509656566,-2.13330425488548,8.12271603755387,8.12468390124861,0.0242266710499235,17.341833288312
