asin,quarter,brand_grouped_50,nest_id,share,price_observed,mc,elas_own,price_nomerger,price_merger,merger_effect_pct,model_fit_pct
B0006PKIQA,2018Q4,Other,5,0.00309134937400175,10.3399526743417,8.92180028042012,-8.67727794611878,10.3399526743417,10.3399526743417,,
B0006PKIQA,2019Q1,Other,5,0.000999690096070218,10.2762715463845,8.62720756580539,-9.34386502619267,10.2762715463845,10.2762715463845,,
B0006PKIQA,2019Q2,Other,5,0.000778828330659356,10.2377807728624,8.205960972038,-9.23735841022795,10.2377807728624,10.2377807728624,,
B0006PKIQA,2020Q2,Other,5,0.000378413765179122,10.0593508260295,8.44993956894058,-9.32832892141804,10.0735972226871,10.0739438963387,0.00344140870336391,0.145069702424538
B0006PKIQA,2020Q3,Other,5,0.000334896182183523,10.0765841675793,8.59500298377735,-9.33428046144273,9.98879104984622,9.98911025643634,0.00319564788699045,-0.868090909461172
B0006PKIQA,2022Q3,Other,5,0.000384938140440831,8.81523070227818,6.95957765142671,-8.13528616667837,10.4291444004158,10.4312314301497,0.0200115144034092,18.3319164574315
B000FGDID0,2018Q2,JASON,5,0.00285018027390232,2.90479913791043,1.62414616664533,-2.42188164206356,2.90479913791043,2.90479913791043,,
B000FGDID0,2020Q1,JASON,5,0.000374185678417344,3.30212135004822,2.09523378367265,-3.0501651899757,2.8813443113053,2.88202389197075,0.0235855417481602,-12.7220478457381
B000FGDID0,2020Q3,JASON,5,0.00100468854655057,4.19223918551247,3.04736722853777,-3.77258329562857,2.8592752090859,2.85947230854819,0.00689333652354633,-31.7912890459602
B000FGDID0,2021Q1,JASON,5,0.000701353261117326,6.29369732882966,5.10612460442582,-5.70871520291379,3.06313893324853,3.06352219061764,0.0125119159612391,-51.3239669695506
B000FGDIRQ,2018Q1,JASON,5,0.00490091973927107,5.41556195749875,4.11067661974864,-4.1502205602496,5.41556195749875,5.41556195749875,,
B000FGDIRQ,2018Q2,JASON,5,0.00142509013695116,4.94708112565633,3.66642815439123,-4.38633952185771,4.94708112565633,4.94708112565633,,
B000FGDIRQ,2018Q3,JASON,5,0.00499845048035109,3.47672037097358,2.20788045348785,-2.74007802171204,3.47672037097358,3.47672037097358,,
B000FGDIRQ,2018Q4,JASON,5,0.00206089958266784,3.11218172212008,1.96624701970907,-2.71584560234728,3.11218172212008,3.11218172212008,,
B000FGDIRQ,2019Q1,JASON,5,0.00299907028821066,3.1099392446186,1.93165795225319,-2.63938608273698,3.1099392446186,3.1099392446186,,
B000FGDIRQ,2019Q2,JASON,5,0.000778828330659356,3.84065735460015,2.7323555741337,-3.46535341031729,3.84065735460015,3.84065735460015,,
B000FGDIRQ,2019Q3,JASON,5,0.00130056769780009,3.79921657596527,2.64101471484785,-3.37670179336434,3.79921657596527,3.79921657596527,,
B000FGDIRQ,2019Q4,JASON,5,0.00145607035731967,4.82224033333037,3.69148118558559,-4.26460430848424,4.82224033333037,4.82224033333037,,
B000FGDIRQ,2020Q1,JASON,5,0.00149674271366938,4.54760549880671,3.34071793243114,-3.98433065687339,4.12566585393116,4.12634543459662,0.0164720238989584,-9.2633379109211
B000FGDIRQ,2020Q2,JASON,5,0.00151365506071649,4.30586376224803,3.16747784727489,-3.83505987096263,3.99326113535598,3.99332256242763,0.0015382683369026,-7.25850182629156
B000FGDIRQ,2020Q3,JASON,5,0.000334896182183523,4.80664523595715,3.66177327898245,-4.4525579268654,4.10359675120498,4.10379385066728,0.00480309041667662,-14.6224934603461
B000FGDIRQ,2020Q4,JASON,5,0.0015051513806001,4.27827745107168,3.1347949052813,-3.74144534765461,4.010437045243,4.01076163504162,0.0080936265787085,-6.25288609935872
B000FGDIRQ,2021Q1,JASON,5,0.000701353261117326,4.70010078471995,3.51252806031611,-4.26323914276114,4.3074604695502,4.3078437269193,0.00889752492942051,-8.34571588498438
B000FGDIRQ,2021Q2,JASON,5,0.000416020102091333,3.81747139240506,2.72589752746948,-3.49721765519767,3.95958817353955,3.95964119526526,0.00133907172618147,3.72418777369348
B000FGDIRQ,2021Q4,JASON,5,0.000816819956545178,4.43801077966925,3.26031695744693,-3.96906691847925,4.25997028968611,4.26278944144913,0.0661777329725359,-3.94819541725365
B000FGDIRQ,2022Q2,JASON,5,0.000744213738185607,4.30313190011851,3.20508490492554,-3.91889592973413,3.99720258881103,3.99728142334765,0.00197224270885671,-7.10762495480192
B000FGDIRQ,2022Q3,JASON,5,0.00115481442132249,4.14080829290506,2.99508573630206,-3.68323570222871,4.10368352042913,4.10429732193288,0.0149573304249903,-0.881735361541314
B000MGWIE8,2019Q2,Other,5,0.000778828330659356,6.55056279769366,4.51874299686926,-5.91045048663254,6.55056279769366,6.55056279769366,,
B000MGWIE8,2020Q4,Other,5,0.000376287845150026,3.37648033237387,1.9381225312772,-3.11748578801401,5.84023877033225,5.84126919154172,0.017643477432807,72.9987625141874
B000MGWIE8,2021Q1,Other,5,0.000350676630558663,3.3423789993664,1.79673576820515,-3.08602675533171,6.0069026635525,6.00732771486162,0.00707604788888234,79.7320925005931
B000MGWIE8,2021Q3,Other,5,0.000408409978272589,5.00907751363876,3.4314989996445,-4.59692405276726,6.00904889622528,6.01234397555629,0.0548352890434314,20.0289665948635
B000MGWIE8,2021Q4,Other,5,0.00122522993481777,4.16711335379246,2.67003987276015,-3.63258064748185,5.92078822495843,5.92368651023046,0.0489510038514316,42.1532367205552
B000MGWIE8,2022Q1,Other,5,0.000348850189774503,3.80040495082914,1.35352312477555,-3.50560958846317,7.05380803157288,7.05742893333921,0.051332581637051,85.7020245118741
B000MGWIE8,2022Q2,Other,5,0.00111632060727841,3.24798784056274,1.32973861000141,-2.911124870335,6.34981137784174,6.35053473912585,0.0113918546720022,95.5221217215386
B000WSV82Y,2018Q3,Other,5,0.000999690096070218,15.5128576980118,14.0130131212748,-14.1053151278154,15.5128576980118,15.5128576980118,,
B000WSV82Y,2019Q2,Other,5,0.000778828330659356,15.3274203570855,13.2956005562611,-13.8296451627413,15.3274203570855,15.3274203570855,,
B000WSV82Y,2019Q3,Other,5,0.000650283848900045,14.0524834067777,12.3403911222052,-12.8463670873893,14.0524834067777,14.0524834067777,,
B000WSV82Y,2020Q2,Other,5,0.000378413765179122,14.5506000421822,12.9411887850933,-13.493195092297,14.6516332040001,14.6519798776517,0.00236610927081158,0.696739895094289
B000WSV82Y,2020Q3,Other,5,0.000334896182183523,12.8929592649146,11.4113780811126,-11.943183895975,14.5668270297881,14.5671462363782,0.00219132546482188,12.9852808580535
B000WSV82Y,2020Q4,Other,5,0.000376287845150026,14.2785058123268,12.8401480112301,-13.1832661713474,14.5378307096568,14.5388611308663,0.00708786083733201,1.82340730859052
B000WSV82Y,2021Q4,Other,5,0.000408409978272589,14.8606373554644,13.3635638744321,-13.6263639890831,14.6183801640043,14.6212784492763,0.0198263093415235,-1.61069071576573
B000YDYWNE,2019Q3,JASON,5,0.000650283848900045,3.01585953198177,1.85765767086435,-2.75701009639007,3.01585953198177,3.01585953198177,,
B000YDYWNE,2020Q1,JASON,5,0.000748371356834689,4.02335636726822,2.81646880089265,-3.65258468863683,3.11485581617629,3.11553539684174,0.0218174036153425,-22.5637723223329
B000YDYWNE,2020Q2,JASON,5,0.000378413765179122,3.02067397545926,1.88228806048612,-2.80115893110504,2.98245109681865,2.9825125238903,0.00205961706195611,-1.26334228317895
B000YDYWNE,2020Q3,JASON,5,0.000334896182183523,2.994185009795,1.8493130528203,-2.77361476568585,3.09278671215673,3.09298381161902,0.00637287600601252,3.29968928108384
B000YDYWNE,2021Q1,JASON,5,0.000701353261117326,4.70010078471995,3.51252806031611,-4.26323914276114,3.29665043339691,3.29703369076601,0.0116256599492926,-29.8518512308356
B000YDYWNE,2021Q3,JASON,5,0.000408409978272589,4.15142125447293,3.06176272278077,-3.80983687433353,2.99637517570984,2.99701413346077,0.0213243573803435,-27.807515793979
B000YDYWNE,2021Q4,JASON,5,0.000816819956545178,4.43801077966925,3.26031695744693,-3.96906691847925,3.24916025263202,3.25197940439504,0.0867655499827732,-26.7243914933123
B000YDYWNE,2022Q3,JASON,5,0.000384938140440831,4.20720285809149,3.06148030148849,-3.88268899224565,3.0928734834638,3.09348728496755,0.0198456712512728,-26.4716394880269
B0013HOU28,2018Q1,Orajel,5,0.00163363991309036,2.87226703108657,1.73824673072788,-2.53281800173953,2.87226703108657,2.87226703108657,,
B0013HOU28,2018Q3,Orajel,5,0.000999690096070218,2.85191849537239,1.71423608148085,-2.59315271751822,2.85191849537239,2.85191849537239,,
B0013HOU28,2020Q3,Orajel,5,0.000334896182183523,3.43563536380324,2.19704284916444,-3.1825451478062,2.91510228027499,2.91524739752191,0.00497811853458433,-15.1467752301066
B0013HOU28,2021Q2,Orajel,5,0.000416020102091333,3.29103180525285,2.14057614293954,-3.01494192099138,2.90252999857919,2.90274955473208,0.00756430262539805,-11.7981919804309
B0013HOU28,2021Q3,Orajel,5,0.000408409978272589,2.72807682436792,1.58397966449226,-2.50360708884774,2.86319128266629,2.86381518639623,0.0217905011696883,4.97560628849825
B0013HOU28,2022Q2,Orajel,5,0.000372106869092803,3.40868801472027,2.29297227416223,-3.15347962420119,2.87238674768765,2.87248669271019,0.00347951133749562,-15.7304311715978
B0013TXFFY,2018Q1,Colgate,2,0.00163363991309036,9.92328366642755,8.45292997112076,-8.69374617114783,9.92328366642755,9.92328366642755,,
B0013TXFFY,2018Q3,Colgate,2,0.000999690096070218,16.3812619457376,13.0901980258578,-14.4485185389186,16.3812619457376,16.3812619457376,,
B0013TXFFY,2019Q1,Colgate,2,0.00199938019214044,11.177418731649,8.79761370225806,-9.61531638548049,11.177418731649,11.177418731649,,
B0013TXFFY,2019Q3,Colgate,2,0.000650283848900045,10.3122938835506,8.09114911607586,-9.47047307232632,10.3122938835506,10.3122938835506,,
B0013TXFFY,2020Q3,Colgate,2,0.000334896182183523,11.619935076174,9.18922407094555,-10.7783150389445,11.974240716872,11.9750328965476,0.00661569860131574,3.0559363545994
B0013TXFFY,2021Q4,Colgate,2,0.000408409978272589,10.5372873442875,7.81614242807881,-9.76362545381646,13.0571331999842,13.0583325928136,0.00918572868176327,23.9249928957551
B0014CQA16,2021Q1,Colgate,2,0.000701353261117326,2.963442477383,0.168775417363494,-2.71820883855696,2.98793957602961,2.9884785407044,0.0180380044868073,0.844830413023834
B0014CQA16,2021Q2,Colgate,2,0.000832040204182666,3.39348124469084,0.796559332688426,-3.07792884807057,3.49947660106924,3.50011214094659,0.0181609980520745,3.14222736378975
B0014CQA16,2022Q1,Colgate,2,0.000348850189774503,3.1684469521719,0.391508056095733,-2.94589345525885,3.42218668798644,3.42270801161248,0.015233640755747,8.02478511645237
B0014CQA16,2022Q3,Colgate,2,0.000384938140440831,3.08584418048394,0.143656482549311,-2.86085443673838,3.23814435553694,3.23932424224064,0.036437124913392,4.97368152051778
B00169Z2SY,2018Q3,Orajel,5,0.000999690096070218,2.8420502652846,1.70436785139306,-2.5841798707448,2.8420502652846,2.8420502652846,,
B00169Z2SY,2020Q1,Orajel,5,0.000748371356834689,2.76522284110584,1.62385032701452,-2.51039423011635,2.82326348871848,2.82346061207478,0.0069821097848713,2.10607876165423
B00169Z2SY,2020Q2,Orajel,5,0.000756827530358244,2.80057231338648,1.62959914874097,-2.5628205842248,2.83508381361034,2.83515121735618,0.00237748688500413,1.23470848456291
B00169Z2SY,2020Q3,Orajel,5,0.000334896182183523,2.7279089758728,1.489316461234,-2.52695427643123,2.8932287250136,2.89337384226052,0.00501575439445347,6.06563004305429
B00169Z2SY,2021Q1,Orajel,5,0.000350676630558663,2.71922359270487,1.53165086830103,-2.51066583484614,2.83312030235201,2.83319199674551,0.00253058062669944,4.19121120993484
B00169Z2SY,2022Q2,Orajel,5,0.000372106869092803,2.48357111670167,1.36785537614363,-2.29762620631505,2.850513190964,2.85061313598654,0.00350621154324853,14.778800446525
B0016GCZQO,2018Q2,APAGARD,5,0.00142509013695116,15.9025820954573,14.7031844504777,-14.100056694671,15.9025820954573,15.9025820954573,,
B0016GCZQO,2018Q3,APAGARD,5,0.000999690096070218,15.5627269578925,14.4629388597577,-14.1506595536782,15.5627269578925,15.5627269578925,,
B0016GCZQO,2018Q4,APAGARD,5,0.00103044979133392,14.7582414239201,13.4634025413213,-13.3724594205389,14.7582414239201,14.7582414239201,,
B0016GCZQO,2019Q4,APAGARD,5,0.000728035178659833,14.4236801995128,13.292921051768,-13.1537749805624,14.4236801995128,14.4236801995128,,
B0016GCZQO,2020Q3,APAGARD,5,0.000334896182183523,15.8058420228601,14.6433780375664,-14.6414856380916,15.236897107522,15.2371174635346,0.00144620004308489,-3.59819210202773
B0016GCZQO,2022Q1,APAGARD,5,0.000348850189774503,13.132517254072,12.0066284643332,-12.1138349734253,15.0800359484878,15.0801917029717,0.00103285220590354,14.8309300587121
B0016GCZQO,2022Q3,APAGARD,5,0.000384938140440831,13.8123748219977,12.6211064016672,-12.7469859398387,15.0915540623826,15.0917248925294,0.0011319586178281,9.26234689558392
B0016GCZSC,2018Q2,APAGARD,5,0.00142509013695116,17.0223212279598,15.8229235829802,-15.0928756693982,17.0223212279598,17.0223212279598,,
B0016GCZSC,2018Q4,APAGARD,5,0.00309134937400175,15.6155498118012,14.3207109292024,-13.1045537891776,15.6155498118012,15.6155498118012,,
B0016GCZSC,2019Q1,APAGARD,5,0.00199938019214044,15.9037535836902,14.6818685934728,-13.979080092563,15.9037535836902,15.9037535836902,,
B0016GCZSC,2019Q2,APAGARD,5,0.00155765666131871,15.8373556452615,14.6813002308339,-13.6994779381776,15.8373556452615,15.8373556452615,,
B0016GCZSC,2019Q3,APAGARD,5,0.00325141924450022,15.2520593684333,13.9818349930963,-12.3944961758511,15.2520593684333,15.2520593684333,,
B0016GCZSC,2020Q1,APAGARD,5,0.00112255703525203,16.183788742251,15.0424162281597,-14.435804651662,15.8330476348295,15.8333036711692,0.00161710079796141,-2.16565525331424
B0016GCZSC,2020Q2,APAGARD,5,0.000378413765179122,19.340415321225,18.232852010247,-17.9349302667109,16.102041299473,16.1023628876173,0.00199718866930231,-16.7424141613654
B0016GCZSC,2020Q3,APAGARD,5,0.000669792364367046,16.7627284308004,15.6002644455067,-15.3063051003714,15.9540130478003,15.9542334038128,0.00138119488727879,-4.82317082404097
B0016GCZSC,2020Q4,APAGARD,5,0.000376287845150026,16.6004133641169,15.4778006263152,-15.3270706900306,15.8634121692141,15.8638345109106,0.00266236350624649,-4.43711151674384
B0016GCZSC,2021Q1,APAGARD,5,0.000350676630558663,16.5439182299658,15.4213355138175,-15.2750404144391,15.8166611800083,15.8167220036908,0.00038455450146524,-4.39555017237576
B0016GCZSC,2021Q2,APAGARD,5,0.000832040204182666,15.3495189915863,14.167174244124,-13.7019723819753,15.8639734487502,15.8641736360446,0.0012618988240439,3.35290405347815
B0016GCZSC,2021Q3,APAGARD,5,0.000408409978272589,14.7962055043848,13.6521083445091,-13.5787543290349,15.8082539595916,15.8086518512233,0.00251698658598235,6.84260803581314
B0016GCZSC,2022Q2,APAGARD,5,0.00111632060727841,14.9250497743276,13.7325817101469,-13.3771078347094,15.8459907138048,15.8460932177251,0.000646876059818027,6.17112476892239
B0016GCZSC,2022Q3,APAGARD,5,0.00153975256176332,14.7490630400048,13.5577946196743,-12.8731541113539,15.8086700027621,15.8088408329089,0.00108061049249228,7.18539062467611
B0016GHKLO,2020Q3,APAGARD,5,0.000334896182183523,15.3446610438472,14.1821970585535,-14.2142781112156,15.4384824397128,15.4387027957253,0.00142731653447334,0.612863012153864
B0016GHKLO,2020Q4,APAGARD,5,0.000376287845150026,15.2287150380879,14.1061023002862,-14.0605891424151,15.2717868025405,15.2722091442369,0.00276550283143563,0.28560588362323
B0016GHKLO,2021Q1,APAGARD,5,0.000350676630558663,15.0407054971488,13.9181227810005,-13.8871203989927,15.0370562934795,15.0371171171621,0.000404491952138591,-0.0238577903635795
B0016GHKLO,2021Q2,APAGARD,5,0.000416020102091333,14.644172250748,13.4618275032857,-13.4156493858638,14.6280732873008,14.6282734745952,0.00136851443429809,-0.108567257203562
B0016GHKLO,2021Q3,APAGARD,5,0.000408409978272589,14.4713985807215,13.3273014208458,-13.2806729446228,14.4378277168499,14.4382256084815,0.00275589679722405,-0.229231280272724
B0016GHKLO,2021Q4,APAGARD,5,0.000408409978272589,14.1176608405803,12.9705112634109,-12.9450965450977,14.0733309268381,14.0736863340935,0.00252539542501299,-0.311485783540255
B0016GHKLO,2022Q1,APAGARD,5,0.000348850189774503,13.4961989028306,12.3703101130918,-12.4493060328339,13.4697343401462,13.4698900946302,0.00115632929361166,-0.19493494716436
B0016GHKLO,2022Q2,APAGARD,5,0.000744213738185607,13.4395801471841,12.2471120830034,-12.2395309180936,13.3953751330413,13.3954776369617,0.00076521873669482,-0.328153928466823
B001G8Z3U2,2020Q2,Orajel,5,0.000756827530358244,3.87234018528693,2.70136702064142,-3.54360181614946,3.83208298289467,3.83215038664052,0.00175893231302078,-1.03786849097384
B001G8Z3U2,2020Q3,Orajel,5,0.000334896182183523,3.55441301015669,2.31582049551789,-3.2925728958183,3.50468136931091,3.50482648655783,0.00414066876912672,-1.39506926902326
B001G8Z3U2,2022Q1,Orajel,5,0.000348850189774503,3.86664994938806,2.78255748132312,-3.56671599821174,3.87418981019734,3.87431102620795,0.00312880928768778,0.198132153677366
B001G8Z3U2,2022Q2,Orajel,5,0.000372106869092803,4.18240274861218,3.06668700805414,-3.86926635438471,4.2128323483748,4.21293229339734,0.00237239496561191,0.729952293458425
B002OTJT2A,2020Q3,Arm & Hammer,5,0.000334896182183523,3.0533437308892,1.97290217302229,-2.82841548835635,3.04937043690462,3.04938403386961,0.000445894169834382,-0.12968395859041
B002OTJT2A,2021Q2,Arm & Hammer,5,0.000416020102091333,2.76299839048598,1.67111401215513,-2.53120606789999,2.76631613818392,2.76637684741481,0.00219458759801277,0.122275023411689
B002OTJT2A,2021Q3,Arm & Hammer,5,0.000816819956545178,2.78057184500697,1.66247559323253,-2.49107306716326,2.77688596124643,2.77731201164062,0.0153427400382237,-0.117236077614968
B002OTJT2A,2021Q4,Arm & Hammer,5,0.000408409978272589,3.14079554330845,2.04975567147712,-2.87993188075973,3.14438332939795,3.14466298663145,0.00889386579828914,0.123135787404016
B002OTJT2A,2022Q2,Arm & Hammer,5,0.000372106869092803,3.40868801472027,2.32623714142299,-3.15347962420119,3.41466538795796,3.41469407125029,0.000840003018646336,0.176198481764422
B0037LGIH8,2018Q1,Crest,3,0.00653455965236143,2.97,-0.319754327437827,-2.16124770969436,2.97,2.97,,
B0037LGIH8,2018Q2,Crest,3,0.00142509013695116,2.9471084803343,-0.324781947195329,-2.58213963725823,2.9471084803343,2.9471084803343,,
B0037LGIH8,2018Q3,Crest,3,0.00199938019214044,2.94215780171487,-0.342205455604489,-2.55669940976705,2.94215780171487,2.94215780171487,,
B003QYQYGG,2020Q2,Orajel,5,0.000378413765179122,2.78831443888547,1.61734127423996,-2.58568516717389,2.74805723649321,2.74812464023906,0.00245277809182295,-1.44136536704504
B003QYQYGG,2020Q3,Orajel,5,0.000334896182183523,2.77417600792717,1.53558349328837,-2.56981299185818,2.72444436708139,2.72458948432831,0.00532648963839622,-1.78743250093608
B003QYQYGG,2021Q2,Orajel,5,0.000832040204182666,2.67028032369115,1.51982466137784,-2.38366474333193,2.69611325292956,2.69633280908245,0.00814343212943598,0.975646083302784
B003QYQYGG,2021Q3,Orajel,5,0.000408409978272589,2.61629804849202,1.47220088861636,-2.40102561710694,2.60915076549524,2.60977466922518,0.023912137933528,-0.249336243269349
B004N1ZWIM,2019Q2,Other,2,0.000778828330659356,4.76788075993308,3.6578489801688,-4.32055417551422,4.76788075993308,4.76788075993308,,
B004N1ZWIM,2019Q3,Other,2,0.000650283848900045,4.75292736177725,3.65877605655985,-4.36493287552976,4.75292736177725,4.75292736177725,,
B004N1ZWIM,2020Q2,Other,2,0.000378413765179122,4.49228437375993,3.37198588880096,-4.15736659387671,4.77453043357248,4.77456683704027,0.000762451267151846,6.28371758763069
B004N1ZWIM,2020Q3,Other,2,0.000334896182183523,4.44122724492975,3.34555216796175,-4.11955368869046,4.75207478161189,4.7520931504023,0.000386542536704826,6.99954963636331
B004N1ZWIM,2021Q2,Other,2,0.000416020102091333,4.53391346626727,3.40755776099535,-4.18608160426879,4.77537876376295,4.77540843984741,0.000621439385836953,5.32641338165982
B004N1ZWIM,2021Q4,Other,2,0.000816819956545178,4.4178618512425,3.32065713675533,-4.03618103201826,4.72492985051293,4.72494008908169,0.000216692502926435,6.950833868941
B004N1ZWIM,2022Q1,Other,2,0.000348850189774503,4.39512146866661,3.29920737164984,-4.08640566342364,4.74319559721721,4.74320981147687,0.000299676860625857,7.91987992349768
B004N1ZWIM,2022Q3,Other,2,0.000769876280881662,4.28469620141644,3.1703594094783,-3.91889985432208,4.752106102524,4.75214054416707,0.00072476586856512,10.9096262786636
B004YDVX7I,2020Q4,Other,5,0.000376287845150026,5.18871553901522,3.75035773791855,-4.79071262338877,5.07185351483119,5.07288393604065,0.0203164623436645,-2.23237527869087
B004YDVX7I,2021Q1,Other,5,0.00140270652223465,5.13926730596327,3.59362407480202,-4.49456267332013,5.08178374754967,5.08220879885878,0.00836421481564372,-1.11024594961786
B004YDVX7I,2021Q2,Other,5,0.000832040204182666,5.04386283363884,3.34213795121509,-4.50247784851586,5.05886192043424,5.05990920121664,0.0207019048725074,0.318136478073616
B004YDVX7I,2021Q3,Other,5,0.000816819956545178,4.97548691372851,3.39790839973425,-4.45746491645904,4.88821430151256,4.89150938084357,0.0674086512530442,-1.68782541972383
B004YDVX7I,2021Q4,Other,5,0.000408409978272589,4.89568130532894,3.39860782429663,-4.48906287430744,4.80065305485705,4.80355134012909,0.0603727292707015,-1.88186198108059
B004YDVX7I,2022Q1,Other,5,0.000348850189774503,4.778641304915,2.33175947886141,-4.40796467615414,4.86682452061687,4.8704454223832,0.0743996778800864,1.92113430597467
B004YDVX7I,2022Q2,Other,5,0.000372106869092803,4.71451649089036,2.79626726032903,-4.36154075344537,4.62733564840634,4.62805900969045,0.0156323495651327,-1.83385679882475
B0051B5IV4,2019Q2,Other,5,0.000778828330659356,9.74128045985118,7.70946065902678,-8.78937544948394,9.74128045985118,9.74128045985118,,
B0051B5IV4,2019Q3,Other,5,0.000650283848900045,10.6917084698321,8.97961618525964,-9.77404547075055,10.6917084698321,10.6917084698321,,
B0051B5IV4,2020Q1,Other,5,0.000374185678417344,12.4752666067218,11.1403612385296,-11.5233875154023,9.81600086913901,9.81733334849758,0.0135745643906186,-21.3056228937993
B0051B5IV4,2020Q3,Other,5,0.000669792364367046,9.61329047191429,8.13170928811234,-8.77804335905404,9.69503051996119,9.69534972655131,0.00329247638221776,0.853602155024436
B0051B5IV4,2021Q1,Other,5,0.000350676630558663,9.43230683719501,7.88666360603376,-8.70887211462253,9.83269809387075,9.83312314517986,0.00432283494369368,4.24939852893975
B0051B5IV4,2022Q1,Other,5,0.000348850189774503,8.73772571830244,6.29084389224885,-8.05994504684546,10.8796034593232,10.8832243610895,0.0332815601218238,24.5544288291522
B0051B5IV4,2022Q2,Other,5,0.000372106869092803,8.53453465339737,6.61628542283604,-7.89555424706013,10.1756068063701,10.1763301676542,0.00710877786334883,19.2370829920213
B005PLQIQ4,2018Q1,Crest,3,0.00163363991309036,6.92,3.63024567256217,-6.13518459015147,6.92,6.92,,
B005PLQIQ4,2018Q2,Crest,3,0.00427527041085349,6.81732793970486,3.54543751217523,-5.1087464552104,6.81732793970486,6.81732793970486,,
B005PLQIQ4,2018Q3,Crest,3,0.00599814057642131,6.83789510009393,3.55353184277457,-4.97702451177413,6.83789510009393,6.83789510009393,,
B005PLQIQ4,2018Q4,Crest,3,0.00309134937400175,7.16562160957832,3.88972384734033,-5.82345580888591,7.16562160957832,7.16562160957832,,
B005PLQIQ4,2019Q1,Crest,3,0.00499845048035109,6.82798294298206,3.56243264240517,-4.61374163696762,6.82798294298206,6.82798294298206,,
B005PLQIQ4,2019Q2,Crest,3,0.00155765666131871,6.80595293198565,3.51664473186754,-6.04851339768663,6.80595293198565,6.80595293198565,,
B005PLQIQ4,2019Q3,Crest,3,0.00650283848900045,6.77397859950029,3.49107544955561,-4.77150823899447,6.77397859950029,6.77397859950029,,
B005PLQIQ4,2019Q4,Crest,3,0.00509624625061883,6.40257170233609,3.12723286273862,-4.66196077269487,6.40257170233609,6.40257170233609,,
B005PLQIQ4,2020Q1,Crest,3,0.00449022814100813,5.6723378706161,2.39433176449806,-4.32507591589515,6.81426152862549,6.81426325380963,2.53172575498327e-05,20.1314768132721
B005PLQIQ4,2020Q2,Crest,3,0.00151365506071649,6.3311101362157,3.06004794291467,-5.51457957976728,6.7970551056195,6.79705541577679,4.56311279137601e-06,7.3596141835498
B005PLQIQ4,2020Q3,Crest,3,0.00167448091091762,6.25191503895576,2.99171346931845,-5.25582033039991,6.79834469949149,6.79834506122526,5.32090941153116e-06,8.74020230384907
B005PLQIQ4,2020Q4,Crest,3,0.00225772707090016,6.21905699916276,2.9482557373348,-5.20392730581134,6.88527510279846,6.88527975511261,6.75690378996481e-05,10.7126008981673
